allocated_cpus,allocated_gpu_count,api_cost_usd,code_sha256,code_time_limit,execution_seconds,finished_utc,image,image_version,index,job,kernel_ok,model,node,original_search_seed,output_sha256,program_device,repeat,replicate,score,slot,source_commit,source_tree,started_utc,status,submission_sha256,task,timed_out,valid,wall_seconds
6,1,0.00092937,6b6e76350b36f8c8c3979acf7be05a346fc4c0f00844982b1103c5b1d50e08ce,300,23.573085398878902,2026-09-12T04:51:05.184107+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,0,13143,True,qwen/qwen3-coder-flash,gpu28,16,32ccc31d165dd30a0c674638914fea93ca813afa5da42014e32bc493d4d7b72c,unmodified_generator_choice,0,16,0.62195,0,f3b2c68551b9eea728b67781e630cb5bb0426810,900fa3bdf6971381c37a9792723dba42c63e5ac6,2026-09-12T04:50:28.415511+00:00,valid,8acfdd7f078ff8c67dd8d01aebefbbd0cdec07e2232128dc4af2975780f08299,leaf-classification,False,True,36.768522375961766
6,1,0.0026689,54ebbf557e6c4c46cdfb1d4ad8200140f74cd8ad8945d99859e3a150b0754a76,300,4.986615370027721,2026-09-12T04:51:14.107835+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,1,13143,False,qwen/qwen3-coder-plus,gpu28,16,5d316109742eb81dc8f9e9eb40ab3c30bbe84e4e3bd397106cd3c5b5a761035f,unmodified_generator_choice,0,16,,1,f3b2c68551b9eea728b67781e630cb5bb0426810,900fa3bdf6971381c37a9792723dba42c63e5ac6,2026-09-12T04:51:05.192782+00:00,program_error,,leaf-classification,False,False,8.915008409880102
6,1,0.00569023,dafe9cfdf6fb522c6fc40015b2eb32fb727f4ddfa911c64326bc7f7580ac261a,300,5.117786574177444,2026-09-12T04:51:23.108610+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,2,13143,False,qwen/qwen3-coder-plus,gpu28,16,6b06384c8c0e0df88107669ae16be4c7487f27e2bac98403ec220487872821eb,unmodified_generator_choice,0,16,,2,f3b2c68551b9eea728b67781e630cb5bb0426810,900fa3bdf6971381c37a9792723dba42c63e5ac6,2026-09-12T04:51:14.113083+00:00,program_error,,spaceship-titanic,False,False,8.995476785115898
6,1,0.001692444,30105c5b7f923604ca48d8391e492190518d606595a57c4cd4a5c3516618e88f,300,5.32815265795216,2026-09-12T04:51:32.465555+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,3,13143,True,qwen/qwen3-coder-flash,gpu28,16,8d18fea0acdd49b8fec1015fd38e7fc5b76b5014daef438f984a32d97c83ca33,unmodified_generator_choice,0,16,0.81264,3,f3b2c68551b9eea728b67781e630cb5bb0426810,900fa3bdf6971381c37a9792723dba42c63e5ac6,2026-09-12T04:51:23.114098+00:00,valid,7d3483f4c0b332e8777905aec3ea7a60502a1cf5dfaa9240ab4c205f4943ef7d,spaceship-titanic,False,True,9.351408174959943
6,1,0.00224718,df0e8b0529be10775501f8ae67488126ebe5efa865c2e3cd84a79d3501a6396f,300,5.25642482098192,2026-09-12T04:51:41.703100+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,4,13143,False,qwen/qwen3-coder-plus,gpu28,17,65274e0d1109c99c5f2f0cfa787410f395395baadfb76dac29e2377b543c05d9,unmodified_generator_choice,0,17,,4,f3b2c68551b9eea728b67781e630cb5bb0426810,900fa3bdf6971381c37a9792723dba42c63e5ac6,2026-09-12T04:51:32.471156+00:00,program_error,,leaf-classification,False,False,9.231897707097232
6,1,0.00093912,2622b18c277e7c2c36257b695a49428c8216d6bd249a1041bd02ec826d57cb03,300,23.24594677099958,2026-09-12T04:52:08.879687+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,5,13143,True,qwen/qwen3-coder-flash,gpu28,17,48f0ab981ed76552ce5e7f2a679ccd4551001d3ea7c1660b415ae4d993047a16,unmodified_generator_choice,0,17,0.54568,5,f3b2c68551b9eea728b67781e630cb5bb0426810,900fa3bdf6971381c37a9792723dba42c63e5ac6,2026-09-12T04:51:41.708235+00:00,valid,49fa2c93184085ed3aeeeaea58354f4aac0d95529b06beb0ce58a6ba3ef4a073,leaf-classification,False,True,27.171402737032622
6,1,0.001649505,8d45ff20daa18732a13209819892db5e5a4f2093dcd7766401c4eb911e256751,300,5.250802858034149,2026-09-12T04:52:18.095320+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,6,13143,True,qwen/qwen3-coder-flash,gpu28,17,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unmodified_generator_choice,0,17,0.81379,6,f3b2c68551b9eea728b67781e630cb5bb0426810,900fa3bdf6971381c37a9792723dba42c63e5ac6,2026-09-12T04:52:08.887211+00:00,valid,7fc564c83d581b1dfde39687a6f3a614ab90d79506f15bb0807498faaa0dbdd3,spaceship-titanic,False,True,9.208060336997733
6,1,0.0050804,1c27a6c695cc1b1f64ddd02a83166e086c16ee63a948b7f19468b34927579e08,300,5.040632670046762,2026-09-12T04:52:27.002711+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,7,13143,False,qwen/qwen3-coder-plus,gpu28,17,4edcc3a2c7d74260548aa97768446f5105c5c4e5c44f6b7a181eb4ea3038bb75,unmodified_generator_choice,0,17,,7,f3b2c68551b9eea728b67781e630cb5bb0426810,900fa3bdf6971381c37a9792723dba42c63e5ac6,2026-09-12T04:52:18.102863+00:00,program_error,,spaceship-titanic,False,False,8.899805742083117
