run_id,task,seed,arm,job,source_tree,controller_commit,generator,critic,provider,image_version,node,allocated_gpus,allocated_cpus,program_timeout_seconds,selection_top_k,selection_coupling,search_budget_seconds,planned_step_cap,selected_candidates_per_pool,runtime_status,critic_ranking_votes,api_cost_usd,api_responsibility_usd,valid,score,independent_score,selected_step,selected_code_sha256,worker_elapsed_seconds,technical_eligible,termination_reason,baseline_valid,baseline_score,baseline_elapsed_seconds,baseline_code_sha256,improvement
00-leaf-classification-s30-uniform_random,leaf-classification,30,uniform_random,13201,35321718fef54f1907b469ab44334a30fe66b6cd,be59c7363d79710ae166a2530c03ef10854bf0ff,qwen/qwen3-coder-flash,,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,2,failed,0,0.030583215,0.030583215,True,1.51485,1.514851560522969,6,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,600.1431421688758,True,timed_out,True,1.51485,61.343282582,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,0.0
01-leaf-classification-s30-critic_topk_random,leaf-classification,30,critic_topk_random,13201,35321718fef54f1907b469ab44334a30fe66b6cd,be59c7363d79710ae166a2530c03ef10854bf0ff,qwen/qwen3-coder-flash,qwen/qwen3-coder-plus,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,2,failed,1,0.017739969,0.017739969,True,1.51485,1.514851560522969,2,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,600.1611742570531,True,timed_out,True,1.51485,30.007093029,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,0.0
02-spaceship-titanic-s30-critic_topk_random,spaceship-titanic,30,critic_topk_random,13201,35321718fef54f1907b469ab44334a30fe66b6cd,be59c7363d79710ae166a2530c03ef10854bf0ff,qwen/qwen3-coder-flash,qwen/qwen3-coder-plus,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,2,failed,1,0.107396497,0.107396497,True,0.81839,0.8183908045977012,8,cd5de51c33cdd3277b0b467c0dde78b3db45b49369873a6cdd1515e165570f8b,515.5364736937918,True,api_admission_budget_expired,True,0.79655,24.930237442,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,0.02183999999999997
03-spaceship-titanic-s30-uniform_random,spaceship-titanic,30,uniform_random,13201,35321718fef54f1907b469ab44334a30fe66b6cd,be59c7363d79710ae166a2530c03ef10854bf0ff,qwen/qwen3-coder-flash,,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,2,failed,0,0,0,False,,,,,134.9039986829739,False,failed,False,,,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,
04-leaf-classification-s31-critic_topk_random,leaf-classification,31,critic_topk_random,13202,35321718fef54f1907b469ab44334a30fe66b6cd,be59c7363d79710ae166a2530c03ef10854bf0ff,qwen/qwen3-coder-flash,qwen/qwen3-coder-plus,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,2,failed,1,0.037318047,0.037318047,True,0.37782,0.37781823312396473,6,91940237e915a51d6174c5d88e0becc7b8a8f93f6d079693f3af29bec0d0cbfb,600.0815698141232,True,timed_out,True,1.51485,61.323695103,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,1.13703
05-leaf-classification-s31-uniform_random,leaf-classification,31,uniform_random,13202,35321718fef54f1907b469ab44334a30fe66b6cd,be59c7363d79710ae166a2530c03ef10854bf0ff,qwen/qwen3-coder-flash,,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,2,failed,0,0.031952817,0.031952817,True,1.51485,1.514851560522969,6,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,600.1223646630533,True,timed_out,True,1.51485,31.4056925,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,0.0
06-spaceship-titanic-s31-uniform_random,spaceship-titanic,31,uniform_random,13202,35321718fef54f1907b469ab44334a30fe66b6cd,be59c7363d79710ae166a2530c03ef10854bf0ff,qwen/qwen3-coder-flash,,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,2,failed,0,0.072691632,0.072691632,True,0.8069,0.8068965517241379,14,c04a6f206e7a6e0c24b6c2e85ac3c0a1efbc4cc119f4c7b2c7ccf8e157564127,467.48210637900047,True,api_admission_budget_expired,True,0.79655,31.236118095,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,0.01034999999999997
07-spaceship-titanic-s31-critic_topk_random,spaceship-titanic,31,critic_topk_random,13202,35321718fef54f1907b469ab44334a30fe66b6cd,be59c7363d79710ae166a2530c03ef10854bf0ff,qwen/qwen3-coder-flash,qwen/qwen3-coder-plus,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,2,failed,1,0.098455019,0.098455019,True,0.79655,0.7965517241379311,10,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,470.99582141800784,True,api_admission_budget_expired,True,0.79655,31.213913535,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,0.0
