run_id,task,arm,seed,source_tree,controller_commit,execution_timeout_seconds,step_limit,worker_wall_cap_seconds,api_calls,settled_api_cost_usd,unresolved_api_calls,accounted_api_liability_usd,total_api_cost_usd,task_calls,exit_zero_calls,buggy_nodes,generated_candidates,failure_categories,comparable_final
00-leaf-classification-s11-critic_topk_random,leaf-classification,critic_topk_random,11,6ca01fba9892a350cbb24152054b5296dc7095f1,a383c2abb5fa9def7e85e7b3313c3894159e7be3,300,6,3540,15,0.033476859,0,0.033476859,0.033476859,5,0,5,8,"{'execution_timeout': 4, 'other_code_error': 1}",False
01-leaf-classification-s11-uniform_random,leaf-classification,uniform_random,11,6ca01fba9892a350cbb24152054b5296dc7095f1,a383c2abb5fa9def7e85e7b3313c3894159e7be3,300,6,3540,15,0.036235446,0,0.036235446,0.036235446,5,0,5,8,"{'execution_timeout': 4, 'other_code_error': 1}",False
02-spaceship-titanic-s11-uniform_random,spaceship-titanic,uniform_random,11,6ca01fba9892a350cbb24152054b5296dc7095f1,a383c2abb5fa9def7e85e7b3313c3894159e7be3,300,6,3540,15,0.045580002,0,0.045580002,0.045580002,5,1,4,8,"{'missing_target_column': 1, 'other_code_error': 3}",True
03-spaceship-titanic-s11-critic_topk_random,spaceship-titanic,critic_topk_random,11,6ca01fba9892a350cbb24152054b5296dc7095f1,a383c2abb5fa9def7e85e7b3313c3894159e7be3,300,6,3540,15,0.036710856,0,0.036710856,0.036710856,5,2,3,8,"{'missing_target_column': 1, 'other_code_error': 1, 'experimental_import': 1}",True
