run_id,block,task,seed,arm,runtime_status,prepared_config_sha256,runtime_config_sha256,allocation_id,node,source_tree,controller_commit,metric,step_limit,execution_timeout_seconds,worker_wall_seconds,api_attempt_cap,process_status,process_returncode,process_elapsed_seconds,final_event_issue,final_score_observed,selected_node_id,comparable_final,comparable_score,api_requests_observed,api_cost_usd
00-leaf-classification-s8-uniform_random,1,leaf-classification,8,uniform_random,completed,df9eec24a3a176d9f484a7569018d2fc19f63c1a883f8df050a5ed852ab6b9f9,cf3fd0c725dc4ac429785aacd91ff259b67b3ef80096484ed1dbdbe2c542c42e,13088,gpu28,f9087ae47470f7f1868c61405c3b827327f31c2c,f051cfded55259d5320407a9e0269ab9141ab345,log_loss,6,300,3540,100,completed,0,685.1872703940608,missing_final_event,,,False,,,
01-leaf-classification-s8-critic_topk_random,1,leaf-classification,8,critic_topk_random,completed,8879e05689988c994e07eab5788871b71d1a874386d0ce074d43bb48823cde43,c78cf2ffa0ac140e0860ab6ded0c84fb0a8ad3f56e952d3965a0be62b9f6c5cc,13088,gpu28,f9087ae47470f7f1868c61405c3b827327f31c2c,f051cfded55259d5320407a9e0269ab9141ab345,log_loss,6,300,3540,100,completed,0,1271.3344017171767,missing_final_event,,,False,,,
02-spaceship-titanic-s8-critic_topk_random,1,spaceship-titanic,8,critic_topk_random,completed,af3a96d63381adbb0c6a83bcda5c6506a79b9bdd546ca34ed76bc3ffcf482472,b5ad89275e3827a4038efe35c3a3e3eda86358f7f96d9bbe0ffafdc9ca4e3ebb,13088,gpu28,f9087ae47470f7f1868c61405c3b827327f31c2c,f051cfded55259d5320407a9e0269ab9141ab345,accuracy,6,300,3540,100,completed,0,506.7491165858228,missing_final_event,,,False,,,
03-spaceship-titanic-s8-uniform_random,1,spaceship-titanic,8,uniform_random,completed,c057070e19eedfd2569b175ba0c4c3a0965b73955d1f432b0b0ca3476193a6f5,f7ac212a58289221519089dc32d707d4f13005faf9685dcfe6e970affa4b54d8,13088,gpu28,f9087ae47470f7f1868c61405c3b827327f31c2c,f051cfded55259d5320407a9e0269ab9141ab345,accuracy,6,300,3540,100,completed,0,417.8467763951048,missing_final_event,,,False,,,
04-leaf-classification-s9-critic_topk_random,2,leaf-classification,9,critic_topk_random,completed,18561e98603ee7c27b81de0e29016a1a1aec37b0d07df02e91befaa026976048,a5c94cb11c69691d791a650e93cb33c97456ea0639620153194d95652b10ae27,13112,gpu28,f9087ae47470f7f1868c61405c3b827327f31c2c,f051cfded55259d5320407a9e0269ab9141ab345,log_loss,6,300,3540,100,completed,0,879.9491670690477,missing_final_event,,,False,,,
05-leaf-classification-s9-uniform_random,2,leaf-classification,9,uniform_random,completed,507508b713c66cebe8442fda4da421cb67489255e5aaa1ab18d6bfc9d24e2c25,55e622e38e763dfbdf226237b3071a0c3fdd0341899e73376acc02013c3624e1,13112,gpu28,f9087ae47470f7f1868c61405c3b827327f31c2c,f051cfded55259d5320407a9e0269ab9141ab345,log_loss,6,300,3540,100,completed,0,701.4083695041481,missing_final_event,,,False,,,
06-spaceship-titanic-s9-uniform_random,2,spaceship-titanic,9,uniform_random,completed,28ceb36b26cc86d2c5afdfe05db1f0830aef189592751f0528cf054895b0e1c6,f491da44b1c1a8bd9f436d5487e36ca6ab4ffe036df2b9ca4a52eb1858e35e0d,13112,gpu28,f9087ae47470f7f1868c61405c3b827327f31c2c,f051cfded55259d5320407a9e0269ab9141ab345,accuracy,6,300,3540,100,completed,0,387.69856260879897,missing_final_event,,,False,,,
07-spaceship-titanic-s9-critic_topk_random,2,spaceship-titanic,9,critic_topk_random,completed,b7fd6492336d9ce9b3bc401e310596afd86a0d22d4931c3493bca6266620a207,b45ecc249f38f3f04599cc0c0fc5041e764d7a3f7bba24e2e69281294de4cc4c,13112,gpu28,f9087ae47470f7f1868c61405c3b827327f31c2c,f051cfded55259d5320407a9e0269ab9141ab345,accuracy,6,300,3540,100,completed,0,490.84626974817365,missing_final_event,,,False,,,
