parent,run_id,task,stratum,policy,n_children,n_artifact,n_silent,n_escalated,n_pruned,top1_expected,raw_regret,deployed_available,deployed_utility,full_final_best_utility,deployed_delta_to_full_final,deployed_matches_or_beats_full,deployed_strictly_beats_full,deployed_strictly_loses_full,low_wall_s,all_full_runtime_s,restart_cost_s,continuation_cost_s
denoising-dirty-documents__dee39489ceb240ffabbd9e9f3e2deb47,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top2_random,2,0,2,2,0,1.0,0.0,1,-0.01561,-0.01561,0.0,1.0,0.0,0.0,240.3,3548.303095214069,3788.603095214069,3548.603095214069
denoising-dirty-documents__dee39489ceb240ffabbd9e9f3e2deb47,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top2_tfidf,2,0,2,2,0,1.0,0.0,1,-0.01561,-0.01561,0.0,1.0,0.0,0.0,240.3,3548.303095214069,3788.603095214069,3548.603095214069
denoising-dirty-documents__dee39489ceb240ffabbd9e9f3e2deb47,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top2_oracle,2,0,2,2,0,1.0,0.0,1,-0.01561,-0.01561,0.0,1.0,0.0,0.0,240.3,3548.303095214069,3788.603095214069,3548.603095214069
denoising-dirty-documents__dee39489ceb240ffabbd9e9f3e2deb47,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,oracle_gate,2,0,2,2,0,1.0,0.0,1,-0.01561,-0.01561,0.0,1.0,0.0,0.0,240.3,3548.303095214069,3788.603095214069,3548.603095214069
denoising-dirty-documents__dee39489ceb240ffabbd9e9f3e2deb47,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,full_external,2,0,2,2,0,1.0,0.0,1,-0.01561,-0.01561,0.0,1.0,0.0,0.0,240.3,3548.303095214069,3548.303095214069,3548.303095214069
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,artifact_only,2,0,2,0,2,0.5,0.06892999999999999,0,nan,-0.04931,nan,0.0,0.0,1.0,240.2,5915.726876862347,240.2,240.2
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,all_escalate,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,random_gate,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,tfidf_gate,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,majority3_gate,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,unanimous3_gate,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top1_random,2,0,2,1,1,0.0,0.13786,1,-0.18717,-0.04931,-0.13786,0.0,0.0,1.0,240.2,5915.726876862347,2603.320783358812,2483.320783358812
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top1_tfidf,2,0,2,1,1,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,3792.8060935035346,3672.8060935035346
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top1_majority3,2,0,2,1,1,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,3792.8060935035346,3672.8060935035346
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top1_stdout,2,0,2,1,1,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,3792.8060935035346,3672.8060935035346
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top1_progress,2,0,2,1,1,0.0,0.13786,1,-0.18717,-0.04931,-0.13786,0.0,0.0,1.0,240.2,5915.726876862347,2603.320783358812,2483.320783358812
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top1_stdout_tfidf,2,0,2,1,1,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,3792.8060935035346,3672.8060935035346
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top1_oracle,2,0,2,1,1,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,3792.8060935035346,3672.8060935035346
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top2_random,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top2_tfidf,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,top2_oracle,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,oracle_gate,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,6155.926876862347,5915.926876862347
denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,cards_senior_0804.jsonl:24,denoising-dirty-documents,easy,full_external,2,0,2,2,0,1.0,0.0,1,-0.04931,-0.04931,0.0,1.0,0.0,0.0,240.2,5915.726876862347,5915.726876862347,5915.726876862347
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,artifact_only,2,0,2,0,2,0.5,0.0009650000000000006,0,nan,-0.01728,nan,0.0,0.0,1.0,240.2,5896.142553918064,240.2,240.2
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,all_escalate,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,random_gate,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,tfidf_gate,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,majority3_gate,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,unanimous3_gate,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top1_random,2,0,2,1,1,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,4727.661624331772,4607.661624331772
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top1_tfidf,2,0,2,1,1,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,4727.661624331772,4607.661624331772
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top1_majority3,2,0,2,1,1,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,4727.661624331772,4607.661624331772
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top1_stdout,2,0,2,1,1,0.0,0.0019300000000000012,1,-0.01921,-0.01728,-0.0019300000000000012,0.0,0.0,1.0,240.2,5896.142553918064,1648.8809295862914,1528.8809295862914
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top1_progress,2,0,2,1,1,0.0,0.0019300000000000012,1,-0.01921,-0.01728,-0.0019300000000000012,0.0,0.0,1.0,240.2,5896.142553918064,1648.8809295862914,1528.8809295862914
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top1_stdout_tfidf,2,0,2,1,1,0.0,0.0019300000000000012,1,-0.01921,-0.01728,-0.0019300000000000012,0.0,0.0,1.0,240.2,5896.142553918064,1648.8809295862914,1528.8809295862914
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top1_oracle,2,0,2,1,1,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,4727.661624331772,4607.661624331772
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top2_random,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top2_tfidf,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,top2_oracle,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,oracle_gate,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,6136.3425539180635,5896.3425539180635
denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,cards_senior_0727.jsonl:16,denoising-dirty-documents,hard,full_external,2,0,2,2,0,1.0,0.0,1,-0.01728,-0.01728,0.0,1.0,0.0,0.0,240.2,5896.142553918064,5896.142553918064,5896.142553918064
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,artifact_only,2,0,2,0,2,0.5,0.0010299999999999997,0,nan,-0.01314,nan,0.0,0.0,1.0,240.2,7291.400309048593,240.2,240.2
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,all_escalate,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,random_gate,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,tfidf_gate,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,majority3_gate,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,unanimous3_gate,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top1_random,2,0,2,1,1,0.0,0.0020599999999999993,1,-0.0152,-0.01314,-0.0020599999999999993,0.0,0.0,1.0,240.2,7291.400309048593,4252.878953021765,4132.878953021765
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top1_tfidf,2,0,2,1,1,0.0,0.0020599999999999993,1,-0.0152,-0.01314,-0.0020599999999999993,0.0,0.0,1.0,240.2,7291.400309048593,4252.878953021765,4132.878953021765
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top1_majority3,2,0,2,1,1,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,3518.921356026828,3398.921356026828
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top1_stdout,2,0,2,1,1,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,3518.921356026828,3398.921356026828
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top1_progress,2,0,2,1,1,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,3518.921356026828,3398.921356026828
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top1_stdout_tfidf,2,0,2,1,1,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,3518.921356026828,3398.921356026828
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top1_oracle,2,0,2,1,1,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,3518.921356026828,3398.921356026828
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top2_random,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top2_tfidf,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,top2_oracle,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,oracle_gate,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7531.600309048593,7291.600309048593
denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,cards_senior_0731.jsonl:13,denoising-dirty-documents,hard,full_external,2,0,2,2,0,1.0,0.0,1,-0.01314,-0.01314,0.0,1.0,0.0,0.0,240.2,7291.400309048593,7291.400309048593,7291.400309048593
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,artifact_only,2,0,2,0,2,0.5,0.07111,0,nan,0.40648,nan,0.0,0.0,1.0,240.3,2106.5476160738617,240.3,240.3
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,all_escalate,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,random_gate,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,tfidf_gate,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,majority3_gate,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,unanimous3_gate,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top1_random,2,0,2,1,1,0.0,0.14222,1,0.26426,0.40648,-0.14222,0.0,0.0,1.0,240.3,2106.5476160738617,1136.2771561548113,1016.2771561548113
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top1_tfidf,2,0,2,1,1,0.0,0.14222,1,0.26426,0.40648,-0.14222,0.0,0.0,1.0,240.3,2106.5476160738617,1136.2771561548113,1016.2771561548113
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top1_majority3,2,0,2,1,1,0.0,0.14222,1,0.26426,0.40648,-0.14222,0.0,0.0,1.0,240.3,2106.5476160738617,1136.2771561548113,1016.2771561548113
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top1_stdout,2,0,2,1,1,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,1450.8704599190503,1330.8704599190503
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top1_progress,2,0,2,1,1,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,1450.8704599190503,1330.8704599190503
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top1_stdout_tfidf,2,0,2,1,1,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,1450.8704599190503,1330.8704599190503
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top1_oracle,2,0,2,1,1,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,1450.8704599190503,1330.8704599190503
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top2_random,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top2_tfidf,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,top2_oracle,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,oracle_gate,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2346.847616073862,2106.847616073862
google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,cards_senior_0806.jsonl:8,google-quest-challenge,easy,full_external,2,0,2,2,0,1.0,0.0,1,0.40648,0.40648,0.0,1.0,0.0,0.0,240.3,2106.5476160738617,2106.5476160738617,2106.5476160738617
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,artifact_only,2,0,2,0,2,0.5,0.00020000000000003348,0,nan,0.43917,nan,0.0,0.0,1.0,240.4,11458.130039536976,240.4,240.4
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,all_escalate,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,random_gate,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,tfidf_gate,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,majority3_gate,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,unanimous3_gate,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top1_random,2,0,2,1,1,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,6706.460486272996,6586.460486272996
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top1_tfidf,2,0,2,1,1,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,6706.460486272996,6586.460486272996
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top1_majority3,2,0,2,1,1,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,6706.460486272996,6586.460486272996
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top1_stdout,2,0,2,1,1,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,6706.460486272996,6586.460486272996
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top1_progress,2,0,2,1,1,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,6706.460486272996,6586.460486272996
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top1_stdout_tfidf,2,0,2,1,1,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,6706.460486272996,6586.460486272996
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top1_oracle,2,0,2,1,1,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,6706.460486272996,6586.460486272996
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top2_random,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top2_tfidf,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,top2_oracle,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,cards_senior_0731.jsonl:8,google-quest-challenge,hard,oracle_gate,2,0,2,2,0,1.0,0.0,1,0.43917,0.43917,0.0,1.0,0.0,0.0,240.4,11458.130039536976,11698.530039536976,11458.530039536976
