run_id,task,seed,arm,job,source_tree,controller_commit,generator,critic,provider,image_version,node,allocated_gpus,allocated_cpus,program_timeout_seconds,selection_top_k,selection_coupling,search_budget_seconds,planned_step_cap,runtime_status,api_cost_usd,api_responsibility_usd,valid,score,independent_score,selected_step,selected_code_sha256,worker_elapsed_seconds,technical_eligible,termination_reason
00-leaf-classification-s22-uniform_random,leaf-classification,22,uniform_random,13152,6780e383d20d6051ba53cace793f0db910027315,ee544097a59b70b51493184a6d19b2ea7453ba8e,qwen/qwen3-coder-flash,,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,failed,0.009339993,0.009339993,False,,,,,467.8978329221718,True,api_admission_budget_expired
01-leaf-classification-s22-critic_topk_random,leaf-classification,22,critic_topk_random,13152,6780e383d20d6051ba53cace793f0db910027315,ee544097a59b70b51493184a6d19b2ea7453ba8e,qwen/qwen3-coder-flash,qwen/qwen3-coder-plus,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,failed,0.021198229,0.021198229,False,,,,,501.2109390529804,True,api_admission_budget_expired
02-spaceship-titanic-s22-critic_topk_random,spaceship-titanic,22,critic_topk_random,13152,6780e383d20d6051ba53cace793f0db910027315,ee544097a59b70b51493184a6d19b2ea7453ba8e,qwen/qwen3-coder-flash,qwen/qwen3-coder-plus,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,failed,0.083841303,0.083841303,True,0.75402,0.7540229885057471,5,188e04446178a707da8578afe415f8ed07e7582f81eacce71ebea65d1a4d34ce,489.0186765671242,True,api_admission_budget_expired
03-spaceship-titanic-s22-uniform_random,spaceship-titanic,22,uniform_random,13152,6780e383d20d6051ba53cace793f0db910027315,ee544097a59b70b51493184a6d19b2ea7453ba8e,qwen/qwen3-coder-flash,,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,failed,0.049137465,0.049137465,True,0.72184,0.7218390804597701,4,1420f64f67e487664821ef898d01079ce3a11506d778c7bccd906f81796ba5e9,577.247375736013,True,api_admission_budget_expired
04-leaf-classification-s23-critic_topk_random,leaf-classification,23,critic_topk_random,13152,6780e383d20d6051ba53cace793f0db910027315,ee544097a59b70b51493184a6d19b2ea7453ba8e,qwen/qwen3-coder-flash,qwen/qwen3-coder-plus,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,failed,0,0,False,,,,,142.95273016393185,False,failed
05-leaf-classification-s23-uniform_random,leaf-classification,23,uniform_random,13152,6780e383d20d6051ba53cace793f0db910027315,ee544097a59b70b51493184a6d19b2ea7453ba8e,qwen/qwen3-coder-flash,,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,failed,0.016019289,0.016019289,False,,,,,468.3222576659173,True,api_admission_budget_expired
06-spaceship-titanic-s23-uniform_random,spaceship-titanic,23,uniform_random,13152,6780e383d20d6051ba53cace793f0db910027315,ee544097a59b70b51493184a6d19b2ea7453ba8e,qwen/qwen3-coder-flash,,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,failed,0.057370053,0.057370053,True,0.81264,0.8126436781609195,6,754aa1554e79e1c8b9dfb0856b9afd8143a7c2c7769ce5b2e2baba743fa8350e,487.36935470905155,True,api_admission_budget_expired
07-spaceship-titanic-s23-critic_topk_random,spaceship-titanic,23,critic_topk_random,13152,6780e383d20d6051ba53cace793f0db910027315,ee544097a59b70b51493184a6d19b2ea7453ba8e,qwen/qwen3-coder-flash,qwen/qwen3-coder-plus,alibaba,2026-07-macos-v1,gpu28,1,6,300,2,common_priority_v1,600,64,failed,0.088837437,0.088837437,False,,,,,487.0382139610592,True,api_admission_budget_expired
