N,split,acc,model,seed,wall_s,n_test,max_len,lr,lora,budget_cond,budget_pos,pairs_file,acc_len_ctrl,stratified,trainer,flip2_n,flip2_acc_lo,flip2_acc_hi,flip2_acc_mean,flip2_moved,flip2_n_switch,flip2_switch_acc,flip2_selectivity,flip3_n,flip3_acc_lo,flip3_acc_hi,flip3_acc_mean,flip3_moved,flip3_n_switch,flip3_switch_acc,flip3_selectivity,flip5_n,flip5_acc_lo,flip5_acc_hi,flip5_acc_mean,flip5_moved,flip5_n_switch,flip5_switch_acc,flip5_selectivity,control2_n,control2_acc_lo,control2_acc_hi,control2_acc_mean,control2_moved,control2_n_switch,control2_switch_acc,control3_n,control3_acc_lo,control3_acc_hi,control3_acc_mean,control3_moved,control3_n_switch,control3_switch_acc,control5_n,control5_acc_lo,control5_acc_hi,control5_acc_mean,control5_moved,control5_n_switch,control5_switch_acc
8000,in-task,0.7517,qwen2.5-1.5b-instruct,7,19275.5,1869,2048,1e-05,False,True,tail,budget_pairs_v3.jsonl,0.6748329621380846,True,hf+ds,899,0.3882,0.6196,0.5039,0.0745,67,0.5522,1.675,912,0.4002,0.6184,0.5093,0.0888,81,0.6049,2.61,335,0.3642,0.6448,0.5045,0.0866,29,0.5517,2.0714,899,0.8154,0.8176,0.8165,0.0445,40,0.0,911,0.8419,0.8408,0.8414,0.034,31,0.0,335,0.8806,0.8687,0.8746,0.0418,14,0.0
