N,split,acc,model,seed,wall_s,n_test,max_len,lr,lora,budget_cond,budget_pos,pairs_file,acc_len_ctrl,stratified,trainer,flip2_n,flip2_acc_lo,flip2_acc_hi,flip2_acc_mean,flip2_moved,flip2_n_switch,flip2_switch_acc,flip2_selectivity,flip3_n,flip3_acc_lo,flip3_acc_hi,flip3_acc_mean,flip3_moved,flip3_n_switch,flip3_switch_acc,flip3_selectivity,flip5_n,flip5_acc_lo,flip5_acc_hi,flip5_acc_mean,flip5_moved,flip5_n_switch,flip5_switch_acc,flip5_selectivity,control2_n,control2_acc_lo,control2_acc_hi,control2_acc_mean,control2_moved,control2_n_switch,control2_switch_acc,control3_n,control3_acc_lo,control3_acc_hi,control3_acc_mean,control3_moved,control3_n_switch,control3_switch_acc,control5_n,control5_acc_lo,control5_acc_hi,control5_acc_mean,control5_moved,control5_n_switch,control5_switch_acc
8000,in-task,0.6624,qwen2.5-1.5b-instruct,7,21048.6,2008,2048,1e-05,False,True,tail,budget_pairs_v3_runsplit.jsonl,0.6,True,hf+ds,46,0.3913,0.5217,0.4565,0.1304,6,0.1667,1.6522,55,0.4909,0.5636,0.5273,0.0909,5,0.8,2.1136,30,0.3,0.7333,0.5167,0.0333,1,1.0,0.5833,76,0.6316,0.6316,0.6316,0.0789,6,0.0,93,0.6989,0.6989,0.6989,0.043,4,0.0,35,0.7143,0.6571,0.6857,0.0571,2,0.0
