allocated_cpus,allocated_gpu_count,code_sha256,code_time_limit,execution_seconds,finished_utc,image,image_version,index,job,kernel_ok,node,original_search_seed,output_sha256,program_device,repeat,score,slot,source_commit,source_tree,started_utc,status,task,timed_out,valid,wall_seconds
6,1,696ecac3c44d2eda82d12acb3c1fe0022bc97db3ca5b1882d058338b2088f3ee,300,30.05609650700353,2026-09-12T03:43:51.473224+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,0,13129,False,gpu28,14,31397ab72ed06d2cd0bd6e6624b57db66172ca1e2d6a774ef6a376d9947c8466,original_program_unchanged,0,,0,d3331edafc4ca3277131e5a5a4f44a1189a72940,f70eb4859c48c61bba37b298fbf8e32e367644ae,2026-09-12T03:43:17.263997+00:00,program_error,leaf-classification,False,False,34.209188112057745
6,1,696ecac3c44d2eda82d12acb3c1fe0022bc97db3ca5b1882d058338b2088f3ee,300,29.75403795996681,2026-09-12T03:44:25.169627+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,1,13129,False,gpu28,14,31397ab72ed06d2cd0bd6e6624b57db66172ca1e2d6a774ef6a376d9947c8466,original_program_unchanged,0,,1,d3331edafc4ca3277131e5a5a4f44a1189a72940,f70eb4859c48c61bba37b298fbf8e32e367644ae,2026-09-12T03:43:51.479389+00:00,program_error,leaf-classification,False,False,33.69016416114755
6,1,5ae27f5835bebbaeec1db1d674778e2d6808247992d2e49134aaa93f64a5861d,300,338.8672898958903,2026-09-12T03:50:07.947947+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,2,13129,False,gpu28,14,086b540e3bf58bfd1c20f6445b484a052ec3ec32d5203ad1616b4b2ad33d1630,original_program_unchanged,0,,2,d3331edafc4ca3277131e5a5a4f44a1189a72940,f70eb4859c48c61bba37b298fbf8e32e367644ae,2026-09-12T03:44:25.176504+00:00,program_timeout,leaf-classification,True,False,342.7713962828275
6,1,5ae27f5835bebbaeec1db1d674778e2d6808247992d2e49134aaa93f64a5861d,300,338.640221826965,2026-09-12T03:55:50.427943+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,3,13129,False,gpu28,14,086b540e3bf58bfd1c20f6445b484a052ec3ec32d5203ad1616b4b2ad33d1630,original_program_unchanged,0,,3,d3331edafc4ca3277131e5a5a4f44a1189a72940,f70eb4859c48c61bba37b298fbf8e32e367644ae,2026-09-12T03:50:07.954314+00:00,program_timeout,leaf-classification,True,False,342.47358209919184
6,1,d8a6392851a35cfc94de23ad119898e19f28c8d4d3a0e68f7de5eb64b56ae169,300,2.559015935054049,2026-09-12T03:55:56.736968+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,4,13129,False,gpu28,14,b0c94483d417a5594f1ac7815ac4fcf53180b1259d3f859a3f266ac12132c399,original_program_unchanged,0,,4,d3331edafc4ca3277131e5a5a4f44a1189a72940,f70eb4859c48c61bba37b298fbf8e32e367644ae,2026-09-12T03:55:50.433148+00:00,program_error,spaceship-titanic,False,False,6.303770968923345
6,1,98a4796128c9e5145437bc048f8c1ccb0355a649b57593387ce49dc54d6ded49,300,6.033879776019603,2026-09-12T03:56:06.780267+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,5,13129,False,gpu28,14,b8c0054632af6477b2f2257cd99bdb39cf5ccfc5ea167c6f7f0847e9324786ad,original_program_unchanged,0,,5,d3331edafc4ca3277131e5a5a4f44a1189a72940,f70eb4859c48c61bba37b298fbf8e32e367644ae,2026-09-12T03:55:56.742647+00:00,program_error,spaceship-titanic,False,False,10.037569995038211
6,1,dcb470c07db71f6d62bd1672451f3268e14a36b9bce38de323b71ba2e0aa6cc0,300,2.6533232040237635,2026-09-12T03:56:13.222032+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,6,13129,False,gpu28,14,9f705a6586ab5ed215a25b96a48be5fe9805e64dd6c66e0e7ace56d4fdc230d0,original_program_unchanged,0,,6,d3331edafc4ca3277131e5a5a4f44a1189a72940,f70eb4859c48c61bba37b298fbf8e32e367644ae,2026-09-12T03:56:06.784819+00:00,program_error,spaceship-titanic,False,False,6.437164220958948
6,1,e5cba7e5f19b61d421536975d027cb28edd4e03d0bced9516c4af2d2f772e5d4,300,6.184751481981948,2026-09-12T03:56:23.122255+00:00,/research/d7/spc/yzyang4/aira-dojo/build/superimage/superimage.root.2026-07-macos-v1.sif,2026-07-macos-v1,7,13129,False,gpu28,14,9771d2a9c6af36de84eb78d293bc82b6baa89c9c7de4ffb30809a2d698bc9a37,original_program_unchanged,0,,7,d3331edafc4ca3277131e5a5a4f44a1189a72940,f70eb4859c48c61bba37b298fbf8e32e367644ae,2026-09-12T03:56:13.227333+00:00,program_error,spaceship-titanic,False,False,9.894875762984157
