run_id,task,seed,arm,proposal_width,selection_policy,execution_cap_per_batch,source_tree,controller_commit,job,technical_eligible,termination_reason,iteration_valid,iteration_score,iteration_code_sha256,action_valid,action_score,action_code_sha256,action_elapsed_seconds,search_budget_seconds,program_timeout_seconds,worker_elapsed_seconds,api_cost_usd,returned_candidate_records_including_start,candidate_execution_attempts_including_start,candidate_execution_returned_including_start,debug_execution_attempts,recorded_pools,new_critic_calls
00-leaf-classification-s38-batch_four,leaf-classification,38,batch_four,4,uniform_random,2,cda5e378046811fa20eadc7bc9a0d2343e69ddca,f3b601ace676aa8bec8f29578d8eac72ef331970,13239,True,api_admission_budget_expired,True,1.51485,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,True,1.51485,bdac82a587f1c3ca1fa70cbc701f7f753823b367fddb7a53e5b578126fa42e6f,432.954404597,600,300,474.553317113081,0.01460199,5,3,3,2,2,0
01-leaf-classification-s38-direct_two,leaf-classification,38,direct_two,2,uniform_random,2,cda5e378046811fa20eadc7bc9a0d2343e69ddca,f3b601ace676aa8bec8f29578d8eac72ef331970,13239,True,api_admission_budget_expired,True,0.40938,ae1115ab33d0bac0d494b48a38f17ea62cf9844c7987cdaec1cf62c778d57b23,True,0.40938,ae1115ab33d0bac0d494b48a38f17ea62cf9844c7987cdaec1cf62c778d57b23,221.475401663,600,300,567.7999120589811,0.015374424,5,4,4,2,3,0
02-spaceship-titanic-s38-direct_two,spaceship-titanic,38,direct_two,2,uniform_random,2,cda5e378046811fa20eadc7bc9a0d2343e69ddca,f3b601ace676aa8bec8f29578d8eac72ef331970,13239,True,api_admission_budget_expired,True,0.79655,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,True,0.79655,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,424.792545142,600,300,472.56451606494375,0.056477811,7,7,7,6,4,0
03-spaceship-titanic-s38-batch_four,spaceship-titanic,38,batch_four,4,uniform_random,2,cda5e378046811fa20eadc7bc9a0d2343e69ddca,f3b601ace676aa8bec8f29578d8eac72ef331970,13239,True,api_admission_budget_expired,True,0.81379,5c9e47b2392659b3d8da094023701ca5919210d24a6c3d7a193060356443c45c,True,0.81379,5c9e47b2392659b3d8da094023701ca5919210d24a6c3d7a193060356443c45c,330.993973174,600,300,512.0130863410886,0.060302034,13,6,6,5,4,0
04-leaf-classification-s39-direct_two,leaf-classification,39,direct_two,2,uniform_random,2,cda5e378046811fa20eadc7bc9a0d2343e69ddca,f3b601ace676aa8bec8f29578d8eac72ef331970,13240,True,timed_out,True,0.58447,d62e6b0c158fb3896532417938893d3c4b6d93083aacddcf848e6b836f13554f,True,0.58447,d62e6b0c158fb3896532417938893d3c4b6d93083aacddcf848e6b836f13554f,322.695434082,600,300,600.1211538070347,0.014610726,5,4,3,1,3,0
05-leaf-classification-s39-batch_four,leaf-classification,39,batch_four,4,uniform_random,2,cda5e378046811fa20eadc7bc9a0d2343e69ddca,f3b601ace676aa8bec8f29578d8eac72ef331970,13240,True,timed_out,True,0.3173,473732df116409a71260ae18c9edc2505fe62f720ac6e06118d97fa3a8729b04,True,0.3173,473732df116409a71260ae18c9edc2505fe62f720ac6e06118d97fa3a8729b04,447.067847902,600,300,600.082314762054,0.025559937,9,4,3,2,3,0
06-spaceship-titanic-s39-batch_four,spaceship-titanic,39,batch_four,4,uniform_random,2,cda5e378046811fa20eadc7bc9a0d2343e69ddca,f3b601ace676aa8bec8f29578d8eac72ef331970,13240,True,api_admission_budget_expired,True,0.79655,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,True,0.79655,6610c17e158b33592ce355f460761826cc30cf05c1fd0099e75ba4ac7b0022c9,355.690285101,600,300,498.65780185791664,0.056785131,13,6,6,5,4,0
07-spaceship-titanic-s39-direct_two,spaceship-titanic,39,direct_two,2,uniform_random,2,cda5e378046811fa20eadc7bc9a0d2343e69ddca,f3b601ace676aa8bec8f29578d8eac72ef331970,13240,True,api_admission_budget_expired,True,0.78506,317a278c6fe16c3f547312d64ef890d60dad7f1b4da2aed33c42bf3342e7ff19,True,0.78506,317a278c6fe16c3f547312d64ef890d60dad7f1b4da2aed33c42bf3342e7ff19,460.801136398,600,300,524.4190380619839,0.042643614,7,6,6,4,4,0
